000000	-3956.1
010000	-3956.0
020000	-3954.4
030000	-3954.0
040000	-3952.5
050000	-3952.1
060000	-3950.8
070000	-3950.7
080000	-3950.9
090000	-3951.9
100000	-3952.1
110000	-3953.3
120000	-3954.9
130000	-3955.3
140000	-3955.9
150000	-3954.4
160000	-3953.8
170000	-3954.1
180000	-3953.6
190000	-3954.1
200000	-3955.0
210000	-3954.8
220000	-3955.1
230000	-3957.1
