000000	-8036.9
010000	-8035.2
020000	-8034.2
030000	-8033.7
040000	-8034.7
050000	-8034.0
060000	-8034.1
070000	-8035.7
080000	-8034.7
090000	-8032.8
100000	-8033.7
110000	-8032.3
120000	-8033.3
130000	-8034.9
140000	-8035.0
150000	-8036.3
160000	-8036.3
170000	-8038.1
180000	-8037.2
190000	-8037.4
200000	-8038.9
210000	-8041.1
220000	-8043.1
230000	-8044.0
