000000	-3957.9
010000	-3956.6
020000	-3956.8
030000	-3955.9
040000	-3957.4
050000	-3956.5
060000	-3955.2
070000	-3956.1
080000	-3954.6
090000	-3953.7
100000	-3952.8
110000	-3951.9
120000	-3951.6
130000	-3953.2
140000	-3953.6
150000	-3954.1
160000	-3953.9
170000	-3953.3
180000	-3953.4
190000	-3954.0
200000	-3954.3
210000	-3955.1
220000	-3955.3
230000	-3956.9
