000000	-3958.1
010000	-3959.6
020000	-3960.1
030000	-3958.5
040000	-3958.2
050000	-3959.0
060000	-3959.8
070000	-3958.9
080000	-3959.9
090000	-3960.4
100000	-3961.2
110000	-3961.9
120000	-3965.0
130000	-3964.5
140000	-3966.0
150000	-3966.3
160000	-3966.2
170000	-3966.6
180000	-3966.9
190000	-3965.9
200000	-3964.5
210000	-3963.0
220000	-3963.4
230000	-3965.4
