000000	-8027.9
010000	-8028.0
020000	-8027.9
030000	-8027.0
040000	-8028.0
050000	-8026.2
060000	-8023.9
070000	-8025.7
080000	-8024.7
090000	-8025.4
100000	-8026.1
110000	-8028.7
120000	-8030.5
130000	-8030.2
140000	-8031.6
150000	-8028.6
160000	-8029.1
170000	-8030.8
180000	-8030.9
190000	-8033.2
200000	-8034.4
210000	-8034.9
220000	-8035.9
230000	-8036.2
