000000	-8043.3
010000	-8044.9
020000	-8044.9
030000	-8044.1
040000	-8044.4
050000	-8045.5
060000	-8046.6
070000	-8048.1
080000	-8047.0
090000	-8048.0
100000	-8046.2
110000	-8045.0
120000	-8048.9
130000	-8048.4
140000	-8049.7
150000	-8050.8
160000	-8051.3
170000	-8051.9
180000	-8053.0
190000	-8051.7
200000	-8051.8
210000	-8050.4
220000	-8051.0
230000	-8052.7
