000000	-3958.5
010000	-3957.9
020000	-3958.4
030000	-3958.2
040000	-3957.7
050000	-3959.1
060000	-3960.8
070000	-3960.9
080000	-3960.5
090000	-3961.0
100000	-3960.3
110000	-3960.4
120000	-3959.9
130000	-3958.9
140000	-3959.5
150000	-3958.6
160000	-3959.0
170000	-3957.8
180000	-3956.2
190000	-3955.7
200000	-3955.0
210000	-3954.6
220000	-3955.1
230000	-3955.4
